gene_id	transcript_id(s)	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12
Ldha	NM_001136069,NM_010699,NR_102727	663.79	633.81	540.9	555.05	655.74	613.98	485.29	568.01	600.07	538.88	637.49	516.2
Ldhal6b	NM_175349	1.86	0.94	0.62	0.93	0.66	0.94	1.19	0.71	0.78	0.79	0.54	1.49
Ldhb	NM_001302765,NM_008492	20.24	43.8	17.62	12.11	22.14	25.35	71.56	19.48	146.91	73.55	107.57	42.67
Ldhc	NM_013580	0	0	0	0.08	0	0.1	0.4	0.08	0	0	0.12	0
Ldhd	NM_027570	1.39	3.09	0.55	0.75	2.74	2.88	5.41	0.44	5.16	12.26	11.69	5.64
Ldlr	NM_001252658,NM_001252659,NM_010700	27.92	19.8	20.79	13.73	14.52	13.97	11.79	25.67	10.99	10.88	9.99	11.19
Ldlrad1	NM_001081272	0.2	0	0.14	0	0	0	0.39	0	0	0	0.18	0
Ldlrad2	NM_001033979	0.29	0	0	0	0	0.07	0	0	0	0.15	0.08	0
Ldlrad3	NM_001290784,NM_178886	19.42	16.64	16.69	15.41	13.68	13.02	14.49	19.22	16.37	12.22	11.36	12.58
Ldlrad4	NM_172631	1.64	1.73	1.21	2.35	1.74	4.99	10.08	0.82	12.22	12.61	16.87	15.02
Ldlrap1	NM_145554	1.27	1.33	0.99	3.28	3.3	7.34	9.06	0.9	11.4	14.95	24.38	21.97
Ldoc1	NM_001018087	5.03	0.95	3.85	2.5	2.41	0.28	1.82	3.71	2.92	0.65	0.94	1.18
Ldoc1l	NM_177630	13.38	10.75	10.25	11.06	11.38	10.54	11.2	12.57	7.89	5.49	6.41	6.26
Leap2	NM_153069	2.88	0	0	0.27	0.85	0.65	0.45	1.62	4.38	0.39	4.16	0.52
Lect1	NM_010701	1	0.95	0.97	0.65	2	0.69	3.11	3.06	2.23	1	0.43	1.5
Lect2	NM_010702	0.22	0	0	0.26	0	0.15	0	1.27	4.62	0.36	0	0.48
Lef1	NM_001276402,NM_001276403,NM_010703	8.43	11.34	6.53	5.19	4.36	7.99	11.41	9.86	5.45	7.56	1.39	5.63
Lefty1	NM_010094	0.44	0.42	0.63	0.38	0.33	0.46	2.01	0.38	2.56	2.38	3.63	1.2
Lefty2	NM_177099	0.14	0.13	0.15	0.08	0.12	0.1	0.2	0.08	0.12	0.06	0.06	0.08
Lekr1	NM_001037923,NM_001166659	3.91	2.85	3.21	3.04	2.73	4.02	4.78	3.15	3.5	3.61	3.47	4.04
Lelp1	NM_027042	0	0	0	0	0	0	0	0	0	0	0	0
Lemd1	NM_001033250	0.19	0	0	0.22	0.57	0.13	0.74	0.33	0.7	0.62	0.67	0.42
Lemd2	NM_146075	17.12	17.23	18.32	18.25	20.41	19.91	23.56	19.94	23.1	19.52	23.16	26.35
Lemd3	NM_001081193	19.95	13.86	16.04	13.52	13.65	14.05	16.25	15.51	13.35	11.67	13.58	13.13
Lenep	NM_020517	5.7	4.61	3.79	2.9	3.55	3.25	5.42	3.58	2.29	3.83	6.85	5.13
Leng1	NM_027203	6	7.59	6.45	6.16	5.9	7.62	5.3	6.43	5.98	6.2	7.16	7.11
Leng8	NM_172736	43.04	19.1	25.73	25.76	29.73	38.87	77.47	24.28	32.36	40.75	34.69	51.39
Leng9	NM_175529	1.46	2.25	1.4	2.63	2.59	3.44	3.19	1.54	2.98	4.32	5.04	4.88
Leo1	NM_001039522	70.86	72.1	72.22	63.1	47.76	47.75	44.33	66.83	39.04	31.93	25.68	40.13
Lep	NM_008493	0.1	0.16	0.11	0.09	0.55	0.57	2.56	0.06	0.59	3.19	3.06	0.34
Lepr	NM_001122899,NM_010704,NM_146146	0.54	0.62	0.36	1.1	1.05	6.3	3.7	0.5	3.24	7.61	5.86	13.57
Leprot	NM_175036	18.55	12.48	14.03	20.32	24.6	31.15	36.45	15.74	40.34	64.22	80.16	54.75
Leprotl1	NM_026609	22.25	19.81	21.47	17.39	20.9	20.18	14.92	18.68	16.54	22.54	26.84	20.53
Letm1	NM_019694	25.49	25.06	26.26	23.55	24.3	25.12	23.44	25.15	22.16	23.5	40.21	24.45
Letm2	NM_173012	2.05	1.25	1.4	1.37	1.8	2.55	2.91	2.25	1.61	2.75	2.63	2.15
Letmd1	NM_134093	35.14	33.08	33.34	31.39	32.32	33.3	39.19	31.82	27.95	30.3	50.79	27.97
Lfng	NM_008494	1.8	1.85	1.6	6.25	6.03	14.68	18.33	1.54	20.04	37.83	46.98	28.42
Lgals1	NM_008495	144.89	108.13	99.33	292.42	286.68	429	676.65	141.39	911.74	1125.89	1254.21	1133.95
Lgals12	NM_019516	0.98	0.58	0.48	0.56	1.56	2.41	5.06	0.24	2.02	12.07	9.54	4.01
Lgals2	NM_025622	0.37	0.95	0.79	0.21	0.44	0.25	4.61	0.42	2.71	0.3	1.61	0.8
Lgals3	NM_001145953,NM_010705	31.59	47.62	35.26	149.72	111.12	247.55	197.16	41.94	266.33	495.1	527.23	579.36
Lgals3bp	NM_011150	6.11	8.15	5.74	45.49	35.8	123.81	34.82	4.39	37.46	286.51	331.69	160.78
Lgals4	NM_010706	0.25	0	0.09	0	0.15	0	0.96	0.21	0.33	0.7	2.48	0.95
Lgals6	NM_010707	0	0.14	0	0.12	0	0.15	0	0	0	0.51	0	0
Lgals7	NM_008496	3.32	6.31	4.15	13.74	13.93	12.34	2.45	8.74	6.35	3.87	5.42	9.54
Lgals8	NM_001199043,NM_001291055,NM_001291057,NM_001291060,NM_018886	9.97	11.69	11.35	30.33	29.7	56.43	30.72	10.21	34.82	126.22	153.24	90.28
Lgals9	NM_001159301,NM_010708	6.94	8.04	4.89	51.33	48.04	126.55	37.28	3.95	50.7	306.05	324.56	217.64
Lgalsl	NM_173752	34.15	35.64	34.35	28.52	30.55	26.62	27.67	31.86	34.56	26.41	49.88	38.73
Lgi1	NM_020278	0.89	0.32	0.85	0.16	0.67	0.88	3.46	0.53	3.17	1.2	2.51	3.85
Lgi2	NM_144945	5.77	4.86	4.09	4.09	5.23	4.78	11.66	6.52	12.06	12.87	3.27	6.38
Lgi3	NM_145219	0.26	0.4	0.37	0.76	0.84	0.94	2.58	0.93	2.02	2.68	3.55	3.04
Lgi4	NM_144556	1.6	1.14	2.27	0.61	1.52	4.21	17.51	0.91	12.01	5.42	3.97	18.82
Lgmn	NM_011175	86.2	104.14	85.03	177.46	185.46	338.81	474.54	90.78	539.75	796.23	1020.51	752.5
Lgr4	NM_172671	12.43	12.96	10.16	7.8	8.45	8.13	11.99	9.24	10.58	12.75	17.52	10.34
Lgr5	NM_010195	24.14	20.8	21.09	19.8	17.41	17.26	14.59	16.89	11.86	6.95	5.34	11.39
Lgr6	NM_001033409	0.23	0.03	0.16	0.03	0.14	0.41	0.53	0.1	0.41	0.22	0.64	0.05
Lgsn	NM_153601	0	0	0	0	0.05	0	0	0	0	0	0	0
Lhb	NM_008497	0	0.29	0.32	0	0.27	0	0.44	0.26	0	0	0.8	0
Lhcgr	NM_013582	0	0	0.05	0.04	0	0.14	0.06	0.08	0	0	0.06	0.07
Lhfp	NM_175386	9.5	4.87	5.8	15.14	10.21	26.46	39.81	4.19	48.14	62.48	112.92	85.8
Lhfpl1	NM_178358	0	0	0.14	0.06	0	0.07	0.19	0	0	0.39	0.6	0.21
Lhfpl2	NM_172589	7.67	6.19	8.6	13.34	10.76	15.61	25.87	6.05	27.68	38.13	38.52	46.26
Lhfpl3	NM_001081231,NM_029990	1.67	0.97	1.55	2.12	2.4	1.64	0.66	1.68	0.55	0.44	0.71	0.4
Lhfpl4	NM_177763	16.5	11.97	14.1	11.21	12.4	11.7	13.39	14.52	6.57	4.23	3.73	6.93
Lhfpl5	NM_026571	3.97	3.54	5.93	5.65	4.69	4.55	8.01	7.35	9.6	2.82	4.19	4.47
Lhpp	NM_029609	9.37	9.99	9.29	8.74	11.41	11.69	17.73	11.73	13.58	15.22	12.86	10.43
Lhx1	NM_008498	0	0.04	0	0	0	0	0.12	0	0.05	0	0	0
Lhx1os	NR_038057	0	0.44	0	0	0	0	0	0	0	0	0	0
Lhx2	NM_001290646,NM_010710	0	0	0.05	0.04	0.05	0.05	0.14	0.04	0.21	0.36	0.13	0.17
Lhx3	NM_001039653,NM_010711	0	0	0	0.05	0	0.11	0.15	0.14	0	0.19	0	0.09
Lhx4	NM_010712	0	0	0	0.05	0	0	0	0.05	0	0	0.08	0
Lhx5	NM_008499	0	0	0	0	0	0	0	0	0	0	0	0
Lhx6	NM_001083125,NM_001083126,NM_001083127,NM_008500	0.47	0.13	0.11	0.33	0.25	0.67	1.27	0.15	1.08	2.82	3.28	2.96
Lhx8	NM_010713	0	0	0	0	0.41	0.97	0.17	0	0.31	2.24	2.73	0.76
Lhx9	NM_001025565,NM_001042577,NM_010714	0	0	0.06	0.07	0	0	0.03	0	0	0.17	0.09	0.08
Lias	NM_024471	32.57	32.17	27.72	26.24	28.52	24.54	26.43	28.66	27.08	24.3	31.99	20.83
Lif	NM_001039537,NM_008501	0.21	0.05	0.09	0.09	0.07	0.36	0.28	0.02	0.25	0.85	0.29	0.7
Lifr	NM_001113386,NM_013584	26.79	18.56	19.66	13.41	17.63	21.18	38.79	22.61	32.57	47.9	31.4	36.26
Lig1	NM_001083188,NM_001199310,NM_010715	74.09	56.82	62.3	62	54.5	49.92	42.78	67.3	32.8	28.6	13.38	31.05
Lig3	NM_001291245,NM_001291246,NM_001291247,NM_010716	29.16	25.07	27.12	21.55	21.56	19.37	17.78	25.3	14.49	14.48	11.61	12.94
Lig4	NM_176953	8.19	8.54	7.55	6.15	7.42	6.69	6.73	7.01	7.86	5.55	6.45	5.75
Lilr4b	NM_001291892,NM_001291893,NM_008147	8.5	6.86	8.02	35.42	23.33	53.2	75.91	7.03	95.7	178.12	183.08	208.77
Lilra5	NM_001081239	0.25	0.21	0.17	0.19	0.29	0.51	0.31	0.19	0.73	0.72	2.54	1.07
Lilra6	NM_011090,NR_028115	0.23	0.34	0.43	1.17	1.56	3.53	5.61	0.2	7.27	12.64	9.28	9.27
Lilrb4a	NM_001291894,NM_013532	11.88	13.04	12.35	68.47	54.81	111.13	128.96	10.84	197.84	384.68	415.76	445.43
Lim2	NM_177693	0	0	0	0	0	0	0	0	0	0	0	0
Lima1	NM_001113545,NM_023063	7.92	6.01	4.98	7.78	9.79	17.5	29.44	4.99	32.92	45.32	38.42	41
Limch1	NM_001001980,NM_001256122	2.1	2.6	1.85	1.05	2	1.96	8.55	1.63	10.93	3.98	8.3	7.08
Limd1	NM_013860	18.5	19.22	16.29	13.34	13.75	17.56	28.32	20.27	25.41	28.06	26.88	24.98
Limd2	NM_172397	23.27	21.01	22.02	27.14	28.96	39.02	23.63	21.96	22.84	36.97	31.2	26.67
Lime1	NM_023684	23.38	17.18	20.72	19.9	22.84	26.12	21.9	21.7	14.77	18.86	15.92	18.23
Limk1	NM_001305875,NM_010717,NR_131247	17.99	23.16	20.15	20.22	17.31	17.08	20.08	20.07	15.71	12.08	10.8	15.88
Limk2	NM_001034030,NM_010718,NM_173053	17.65	15.67	16.23	19.81	22.08	20.74	22.99	17.38	15.25	13.3	14.77	17.67
Lims1	NM_001193303,NM_026148,NM_201242	71.68	63.73	67.31	66.41	63.46	70.69	61.2	57.77	73.15	90.98	99.83	94.85
Lims2	NM_144862	4.8	4.56	3.99	3.9	5.06	6.53	12.69	3.62	12.94	13.07	26.7	14.53
Lin28a	NM_145833	0.14	0.15	0	0	0	0.07	0.87	0.11	0.38	0.08	0.17	0.31
Lin28b	NM_001031772	25.74	22.43	22.31	16.1	14.34	12.62	13.16	19.53	8.59	6.29	3.04	7.34
Lin37	NM_001290569,NM_029377	17.05	23.06	19.15	20.68	15.91	18.03	18.06	19.19	14.14	13.54	16.6	16.18
Lin52	NM_173756	12.28	7.94	11.56	11.49	10.78	10.29	8.54	11.12	9.73	7.68	9.85	6.65
Lin54	NM_001115010,NM_172714	29.6	25.55	30.69	22.68	21.31	17.85	18.2	26	15.84	14.03	11.02	13.26
Lin7a	NM_001033223,NM_001039354,NM_001284329	90.52	52.29	73.58	34.77	63.81	39.49	33.82	67.47	30.9	13.2	5.56	16.17
Lin7b	NM_011698	1.45	2.01	2.04	2.15	1.71	3.17	1.38	1.14	1.56	0.93	1.5	2.81
Lin7c	NM_011699	186.69	145.2	181.31	135.23	158.41	114.82	96.22	162.07	97.79	60.79	63.53	76.73
Lin9	NM_001103182,NR_120498	30.81	29.76	32.19	26.55	24.42	21.32	13.28	26.71	12.98	11.61	9.4	12.78
Linc-md1	NR_131249	0	0	0	0	0	0	0	0	0	0	0	0
Lincenc1	NR_110430,NR_110431,NR_110432	0.5	0.13	0.32	0.14	0.47	0.73	2.12	0.34	1.62	2.75	2.38	1.7
Lincpint	NR_110469,NR_110470,NR_110471	3.09	1.87	3.65	2.37	1.96	8.34	10.7	3.05	5.08	12.21	11.98	13.41
Lincppara	NR_110483	18.73	9.66	11.22	8.34	8.95	9.83	10.11	8.74	7.4	7.19	12.14	7.18
Lincred1	NR_131913	0	0.02	0	0.02	0.02	0.07	0.1	0	0.03	0.05	0.17	0.07
Lingo1	NM_181074	10.91	7.72	8.65	7.96	8.17	8.89	14.61	12.48	9.48	4.81	5.09	7.25
Lingo2	NM_001165999,NM_001166000,NM_001166001,NM_175516	0	0	0.03	0	0	0.03	0.04	0	0.03	0.04	0.04	0
Lingo3	NM_001013758	5.48	6.18	4.55	3.12	2.78	2.74	5.12	5.18	3.15	1.2	2.01	2.86
Lingo4	NM_177250	0.29	0.25	0.2	0.36	0.27	0.24	0.66	0.33	0	0.41	0.05	0.12
Lins	NM_001191001,NM_152815,NR_034030	5.53	4.37	5.01	4.05	3.73	3.91	3.28	4.4	3.09	2.82	3.02	2.43
Lipa	NM_001111100,NM_021460	21.51	27.57	21.94	45.55	42.47	81.69	101.99	16.69	103.24	141.71	184.82	155.59
Lipc	NM_008280	0.54	0.17	0.13	0.1	0.37	0.31	0.35	0.83	1.61	0.07	0.31	1.28
Lipe	NM_001039507,NM_010719	13.98	12.89	8.56	11.01	23.58	26.97	60.24	6.96	23.98	104.05	105.96	44.23
Lipf	NM_026334	0	0	0	0	0	0	0	0	0	0	0	0
Lipg	NM_010720	0.04	0.19	0.09	0.66	0.96	1.3	0.21	0.1	0.31	9.18	7.5	6.03
Liph	NM_001083894,NM_001289581,NM_001289582,NM_153404	0	0.14	0.03	0.03	0.05	0.06	0.21	0.08	0.19	0.35	0.43	0.39
Lipi	NM_001252513	0	0	0	0	0	0	0	0	0	0	0	0
Lipk	NM_001205349,NM_172837	0	0	0	0	0	0	0	0	0	0.12	0.13	0
Lipm	NM_023903	0	0	0.04	0.07	0.07	0	0	0.07	0.06	0.05	0	0
Lipn	NM_027340	0	0	0	0.07	0	0.16	0.46	0.07	1.06	1.8	1.44	2.59
Lipo1	NM_001013770	8.02	10.51	13.19	14	14.6	14.4	12.81	11.41	13.5	15.3	26.86	17.61
Lipt1	NM_001037918	3.54	5	3.56	3.15	4.19	5.51	4.71	4.75	4.19	6.3	6.42	5.72
Lipt2	NM_026010	7.02	9.94	7.51	6.52	6.36	6.37	6.43	7.31	5.08	3.47	6.85	4.22
Litaf	NM_019980	14.88	12.3	10.01	30.75	23.72	58.23	68.28	10.97	74.06	131.95	146.07	151.85
Lix1	NM_025681	27.25	8.95	16.54	17.96	30.55	25.62	17.37	16.62	22.23	17.18	4.35	13.97
Lix1l	NM_001163170	10.84	8.94	11.25	12.78	11.27	13.97	17.87	10.74	18.47	15.5	21.61	19.94
Lkaaear1	NM_199023	0	0	0	0	0	0	0	0	0	0	0	0
Llgl1	NM_001159404,NM_001159405,NM_008502	29.27	25.6	25.57	25.29	23.51	23.53	24.91	26.39	19.76	19.5	17.3	20.14
Llgl2	NM_001252532,NM_145438	0.33	0.89	0.17	0.14	0.33	0.71	1.53	0.3	1.59	1.68	3.17	1.23
Llph	NM_025431	88.05	95.61	88.45	75.73	70.72	68.63	61.45	80.84	56.4	52.95	52.53	56.64
Lman1	NM_001172062,NM_027400	44.66	45.23	43.57	46.81	46.02	54.24	56.53	41.33	66.14	72.43	86.46	75.58
Lman1l	NM_199222	0	0	0	0	0.12	0	0.19	0.12	0.09	0.08	0	0.22
Lman2	NM_025828	51.28	54.18	49.52	50.11	56.34	58.51	58.76	51.33	61.99	80.3	97.66	73.68
Lman2l	NM_001013374	18.43	15.69	12.04	14.31	16.02	17.75	20.33	14.15	14.64	16.29	17.2	18.23
Lmbr1	NM_020295	5.06	3.91	4.54	4.1	5.82	5.4	5.88	4.51	6.96	6.76	8.41	6.54
Lmbr1l	NM_029098	11.67	8.85	10.81	8.44	9.3	9.73	14.07	9.23	10.4	10.57	11.8	10.2
Lmbrd1	NM_026719	12.97	11.33	10.58	11.67	14.01	17.99	21.14	11.31	22.06	26.97	37.05	26.42
Lmbrd2	NM_177178	33.36	23.45	23.95	23.58	24.04	23.57	25.86	23.81	28.02	24.89	29.54	27.83
Lmcd1	NM_144799	1.93	1.55	1.23	4.91	3.61	6.09	6.72	0.98	46	10.95	25.4	20.14
Lmf1	NM_029624,NR_045520	5.52	7.01	6.64	9.42	8.54	9.29	9.41	8.38	8.36	8.89	13.44	9.05
Lmf2	NM_178919	11.01	8.96	9.58	9.93	8.5	12.07	14.9	9.09	13.51	15.55	18.43	17.25
Lmln	NM_172823	1.97	1.94	1.54	1.6	2.12	1.61	1.7	1.47	1.47	1.7	3.51	2.11
Lmna	NM_001002011,NM_001111102,NM_019390	49.75	51.47	56.31	77.49	62.16	91.07	102.92	46.97	129.4	132.97	168.37	189.6
Lmnb1	NM_010721	155.29	119.92	139.81	95.05	83.74	77.75	88.18	138.77	68.53	49.79	19.38	52.76
Lmnb2	NM_010722	55.98	45.04	47.7	39.78	36.35	32.16	39.12	50.17	29	19.13	11.99	25.44
Lmntd2	NM_028050	0.25	0.05	0.42	0.29	0.55	0.52	1.29	0.43	1.05	0.47	0.44	0.55
Lmo1	NM_001302205,NM_001302206,NM_057173	136.99	139.43	139.96	107.32	136.59	88.12	133.36	181.37	110.16	65.77	40.58	88.94
Lmo2	NM_001142335,NM_001142336,NM_001142337,NM_008505	3.65	4.09	3.72	15.08	13.9	33.46	26.99	5.01	34.55	70.25	65.94	52.09
Lmo3	NM_207222	30.61	30.33	37.89	24.05	26.61	14.19	10.7	33.91	10.02	5.69	2.98	4.38
Lmo4	NM_001161769,NM_001161770,NM_010723	40.66	45.56	50.89	85.49	49.28	56.84	37.65	39.55	44.51	53.83	56.03	36.51
Lmo7	NM_201529	3.26	4.36	2.79	5.29	4.16	6.96	5.21	2.57	7.06	6.68	6.89	6.65
Lmod1	NM_053106	0.21	0.21	0.09	0.53	0.32	0.73	1.21	0.22	1.35	1.27	5.31	2.25
Lmod2	NM_053098	0.18	0	0.06	0	0.47	0	0	0	30.82	1.62	0	0
Lmod3	NM_001081157	0.15	0.05	0	0.09	1.31	0.05	0	0	25.42	1.52	0.07	0.08
Lmtk2	NM_001081109	12.8	9.4	9.38	8.34	8.57	10.51	11.82	9.85	8.07	9.64	8.99	9.75
Lmtk3	NM_001005511,NM_001290990,NR_110987	6.39	3.37	6.03	6.8	6.57	10.41	19.65	5.14	6.64	2.89	5.58	12.19
Lmx1a	NM_033652	0.05	0	0	0.03	0.03	0	0.05	0	0.09	0.2	0	0
Lmx1b	NM_010725	0	0	0	0	0.09	0	0.14	0	0	0.12	0	0.49
Lncbate1	NR_077224	1.09	0.28	0.15	0.38	1.16	1.35	5	0.5	1.18	6.65	7.17	3.78
Lnp	NM_001110209,NM_027133	18.11	13.4	16.5	12.87	13.81	11.62	11.41	15.19	13.43	9.44	7.41	8.9
Lnpep	NM_172827	26.44	14.39	16.42	19.88	24.24	41.93	48.05	14.8	50.36	96.81	108.59	72.61
Lnx1	NM_001159577,NM_001159578,NM_001159579,NM_001159580,NM_010727	7.62	7.28	9.82	5.97	7.68	4.96	6.22	6.62	5.76	3.46	3.87	3.49
Lnx2	NM_080795	3.92	4.21	3.4	3.34	3.65	4.68	6.75	3.46	6.38	8	9.19	6.37
Loh12cr1	NM_001170479,NM_026371	15.23	16.91	17.36	16.13	18.38	17.42	14.31	16.9	14.39	12.23	15.15	13.98
Lonp1	NM_028782	80.47	83.12	81.88	73.27	64.69	61.67	66.8	77.96	57.13	52.3	76.8	57.8
Lonp2	NM_001168591,NM_025827	36.23	35.32	36.63	39.93	45.49	48.55	41.22	36.83	42.52	58.74	74.14	44.35
Lonrf1	NM_001081150	5.44	4.33	4.58	3.47	2.3	2.97	4.05	3.85	3.26	2.62	3.32	3.68
Lonrf2	NM_001029878	47.91	34.13	37.87	33.1	38.4	35.03	23.18	37.15	14.86	9.26	10.9	17.6
Lonrf3	NM_028894	28.67	28.3	29.66	24.44	18.9	16.9	21.78	31.11	20.18	15.11	9.29	20.85
Lor	NM_008508	0	0	0	0	0	0.07	0	0	0	0	0.26	0
Lox	NM_001286181,NM_001286182,NM_010728	11.05	5.72	8.06	13.36	17.83	33.06	59	3.66	110.15	140.17	184.77	131.64
Loxhd1	NM_172834	0.02	0	0	0	0	0	0.02	0	0	0	0	0
Loxl1	NM_010729	4.2	2.6	3.13	5.38	6.31	14.19	33.62	1.97	61.32	78.11	56.89	69.97
Loxl2	NM_033325	7.44	3.29	2.7	10.05	9.16	20.19	35.84	2.71	52.49	82.27	83.74	95.7
Loxl3	NM_013586	2.37	1.78	1.55	4.37	3.92	8.88	8.24	1.25	12.41	22.82	21.23	21.14
Loxl4	NM_001164311,NM_053083	1.3	0.38	0.81	0.76	0.98	1.6	4.17	0.65	5.03	5.32	4.17	7.23
Lpar1	NM_001290486,NM_010336,NM_172989	1.79	1.23	1.94	0.69	1.95	4.15	12.92	0.91	13.76	17.45	7.65	9.86
Lpar2	NM_020028	3.61	3.33	3.26	2.37	2.78	2.57	2.31	2.92	1.71	1.03	0.69	1.6
Lpar3	NM_022983	0	0.82	0	0.04	0.08	0.19	0.13	0	0.12	0.33	0.06	0.15
Lpar4	NM_175271	0.43	0.4	0.28	0.63	0.76	0.97	1.57	0.27	4.06	3.41	3.78	1.7
Lpar5	NM_001163268,NM_001163269	0	0.16	0.27	0.07	0.38	0.45	0.99	0.29	1.85	1.37	1.17	1.27
Lpar6	NM_175116	5.59	2.84	2.79	6.9	8.45	14.65	14.29	2.24	12.72	38.97	54.14	32.62
Lpcat1	NM_145376	49.56	46.03	45.04	36.26	39.82	36.47	30.86	49.7	31.92	24.14	20.61	26.3
Lpcat2	NM_173014	2.71	2.14	2.27	3.22	2.14	3.74	7.86	1.93	8.26	6.15	12.61	7.62
Lpcat2b	NM_027599	0.06	0	0	0	0.04	0	0	0	0.05	0	0	0
Lpcat3	NM_145130	9.94	7.98	6.55	8.14	10.43	14.48	18.44	7.46	23.09	32.44	40.39	24.34
Lpcat4	NM_207206	8.05	8.47	8.3	8.15	7.63	8.44	9.99	8.81	7.75	6.79	5.85	8.76
Lpgat1	NM_001134829,NM_172266	59.65	49.33	49.1	37.41	40.98	39.97	37.33	46.9	36.21	45.71	39.49	39.08
Lpin1	NM_001130412,NM_015763,NM_172950	7.16	4.43	5.95	5.09	7.34	8.95	13.02	6.14	13.34	16.65	23.78	10.21
Lpin2	NM_001164885,NM_022882	18.56	16.24	13.35	14.69	19.22	19.11	19.49	16.61	16.08	19.61	21.53	19.02
Lpin3	NM_001199118,NM_022883	0.54	0.4	0.94	0.73	0.81	0.73	1.66	1.15	2.14	2.14	4.5	2.04
Lpl	NM_008509	30.95	29.81	19.31	35.49	55.39	98.71	205.98	18.06	181.4	459.62	455.49	241.86
Lpo	NM_080420	0	0	0.04	0	0	0	0	0	0	0.05	0	0
Lpp	NM_001145952,NM_001145954,NM_178665	7.67	4.14	3.5	5.39	4.13	9.51	24.33	3.62	23.76	34.9	45.19	42.12
Lppos	NR_037954	1.39	0	0.16	0.4	0.68	2	1.98	0.71	2.28	2.59	4.85	1.3
Lppr1	NM_178756	0.88	0.56	0.85	0.43	0.76	0.55	1.31	0.78	0.55	0.28	0.11	0.58
Lppr2	NM_001290299,NM_144935	12.91	8.19	10.18	10.83	11.27	13.38	13.71	10.83	8.78	4.59	7.39	9.41
Lppr3	NM_001170935,NM_181681,NR_033210	62.59	54.5	62.16	56.35	61.88	50.3	60.42	63	36.08	20.29	13.47	32.8
Lppr4	NM_177664	6.32	3.61	5	5.29	7.32	6.43	5.77	5.24	3.3	3.25	2.81	4.11
Lppr5	NM_001305451,NM_029425	13.31	5.55	10.59	4.83	17.68	5.91	9.46	13.47	10.11	2.05	1.27	1.93
Lpxn	NM_134152	1.79	1.07	1.79	8.6	10.53	26.12	16.75	1.56	19.47	76.28	75.61	54.82
Lrat	NM_023624	0.06	0.1	0.13	0	0.15	0.36	0.71	0.26	1.2	0.19	0.21	0.47
Lrba	NM_001077687,NM_001077688,NM_030695	58.62	47.83	53.84	38.13	47.14	41.63	47.25	48.62	33.05	28.8	24.92	29.67
Lrch1	NM_001033439,NM_001252132	4.91	3.97	4.77	5.12	4.54	7.55	8.99	4.08	6.67	13.57	16.63	11.53
Lrch2	NM_001081173	34.33	25.12	27.61	21.72	20.26	17.97	15.68	22.53	12.69	8.21	8.31	10.44
Lrch3	NM_001081255	25.5	18.56	21.84	19.6	20.48	26.15	30.08	18.46	20.28	32.81	33.31	28.94
Lrch4	NM_001168652,NM_146164	8.7	6.28	8.18	8.37	5.8	12.27	17.68	8.53	17.23	21.52	17.46	18.54
Lrcol1	NM_001033459	0	0	0.22	0	0.18	0	0	0	0	0	0	0
Lrfn1	NM_001141921,NM_030562	8.6	5.58	6.43	4.41	4.77	4.71	9.11	6.47	3.74	2.72	1.53	4.58
Lrfn2	NM_027452	0.22	0.14	0.24	0.1	0.3	0.27	1.07	0.35	0.4	0.09	0.39	0.24
Lrfn3	NM_175478	4.36	3.81	3.6	3.08	3.03	3.01	4.58	4.34	3.51	2.96	2.8	3.21
Lrfn4	NM_153388	33.34	33.93	36.72	30.2	31.3	27.09	25.67	39.77	19.15	11.39	9.27	16.22
Lrfn5	NM_178714	0	0	0	0.03	0	0	0	0	0	0.11	0	0
Lrg1	NM_029796	10.97	2.46	3.41	6.69	15.43	26.88	55.31	2.82	49.28	176.75	118.33	66.62
Lrguk	NM_028886	1.04	0.66	0.97	0.79	0.68	1.29	2.84	1.25	1.86	1.18	0.95	2.93
Lrif1	NM_001039478,NM_001039488,NM_001286685,NM_028081	16.2	13.3	12.48	12.48	13.57	16.07	21.02	11.87	15.98	21.49	21.08	19.38
Lrig1	NM_008377	3.51	4.49	3.22	4.58	4.11	6.21	9.81	3.3	8.79	14.37	15.74	14.98
Lrig2	NM_001025067	20.89	13.71	17.64	14.35	18.74	16.77	16.5	16.92	12.61	16.03	17.66	13.94
Lrig3	NM_177152	1.88	1.09	1.16	1.03	1.21	1.44	3.92	1.35	4.25	4.68	4.66	5.17
Lrit1	NM_146245	0	0	0	0	0	0	0.04	0	0	0.03	0	0
Lrit2	NM_173418	0	0	0	0	0	0	0	0	0	0	0	0
Lrit3	NM_001287224	0.08	0	0.12	0	0.05	0	0.24	0.05	0	0	0	0
Lrmp	NM_001281980,NM_001281981,NM_008511	2.29	1.69	1.8	3.54	4.16	12.38	9.39	1.53	10.41	16.77	17.07	14.13
Lrp1	NM_008512	20.61	10.32	10.06	13.43	13.88	35.14	84.53	10.65	83.66	135.31	130.77	114.39
Lrp10	NM_022993	9.88	8.17	6.69	9.24	7.43	21.43	30.13	7.48	34.01	62.25	82.26	64.59
Lrp11	NM_172784	50.96	52.47	54.33	45.82	54.99	45.66	43.19	53.25	38.39	27.86	25.87	38.26
